,user_input,context_recall,context_precision,faithfulness,semantic_similarity,answer_relevancy,answer_correctness
800,,0.0,0.0,0.2,0.8963090665406367,0.9671244148071244,0.39799031011342
801,,0.6363636363636364,0.7345238095115675,0.3392857142857143,0.8835772738358165,0.9542231557140974,0.623333342849198
802,,0.6666666666666666,0.3694444444321296,0.9696969696969696,0.9234413217216872,0.869411227380677,0.4558603304304217
803,,0.75,0.8303571428363838,0.5357142857142857,0.8330847929893244,0.8878972124005413,0.489521198247331
804,,1.0,0.9999999999857144,,0.8909108301910771,0.9334553831589492,0.7622013917582955
805,,0.6,0.6984126983894179,0.6862745098039216,0.8603452103709344,0.962348883337644,0.786514874021305
806,,0.5,0.9999999999,0.75,0.8602574529401449,0.9346484990171188,0.6540887534789386
807,,1.0,0.49999999995,,0.8881176512753001,0.9760156535752994,0.8119170532682632
808,,0.5,0.0,0.4444444444444444,0.8117709202245061,0.9514530092847124,0.4756700027833992
809,,0.7777777777777778,0.9999999999,0.9761904761904762,0.909012132089611,0.9459557875388772,0.8078981943127252
810,,0.75,0.9249999999815,0.3529411764705882,0.930006106555734,0.8940705517782629,0.5692362205164846
811,,0.9166666666666666,0.9999999999875,0.3684210526315789,0.9018258130307564,0.8946329149492523,0.553581453257689
812,,0.5714285714285714,0.9028571428390856,0.9322033898305084,0.8993675265319582,0.872276647954653,0.5509288381547287
813,,0.6666666666666666,0.9150793650641136,,0.9201242088623982,0.9398023588056452,0.4388918117092705
814,,0.6666666666666666,0.9999999999875,0.8360655737704918,0.8902069562551125,0.919128437531042,0.8312473912376911
815,,0.3333333333333333,0.9999999999875,,0.8682193205865436,0.892739254388535,0.55326172669836
816,,1.0,0.9999999999875,1.0,0.9182055584840114,0.9517588189641928,0.8295513896210029
817,,0.0909090909090909,0.49999999995,0.0701754385964912,0.9182828259850996,0.8855606544023704,0.7730489673658401
818,,0.2222222222222222,0.0,0.5735294117647058,0.9184544834274344,0.9305094048671964,0.7577826349413657
819,,0.875,0.9999999999,0.6346153846153846,0.8993201522443621,0.9581804967932026,0.4748300380610905
820,,0.5555555555555556,0.9999999999875,0.9523809523809524,0.909236371544259,0.8795408579532463,0.4023090928860647
821,,0.75,0.9428571428382856,0.9183673469387756,0.921908410750691,0.8992546955889847,0.665259711383325
822,,0.9090909090909092,0.9999999999,0.9722222222222222,0.9325943647505508,0.9670060321642068,0.6293750062819773
823,,0.6363636363636364,0.999999999975,0.5106382978723404,0.9239403751083084,0.8315097126684753,0.7527242242118597
824,,0.625,0.9999999999666668,0.6883116883116883,0.9090817719067736,0.7900455484629848,
825,,0.0,0.249999999975,0.25,0.9022378725014476,0.8369856513698636,0.4477816903475841
826,,0.625,0.9166666666361112,0.851063829787234,0.9173092670478368,0.8562568863462167,0.7793273167619592
827,,0.2222222222222222,0.1428571428428571,0.5428571428571428,0.8690823732458375,0.8516481818428945,0.4445433205841866
828,,0.4444444444444444,0.7545918367239141,0.8947368421052632,0.880686132268431,0.9241341703372928,0.7009407638363385
829,,0.4444444444444444,0.9166666666361112,0.9056603773584906,0.8789895093811946,0.9530665682383676,0.4164686888207085
830,,0.25,0.0,0.94,0.838515995379278,0.9132408412059602,0.480120802123508
831,,0.4,0.2666666666533333,0.7368421052631579,0.9010650408298244,0.8994136884354388,0.4785130134542094
832,,0.3333333333333333,0.0,1.0,0.8260124562078528,0.8884715603772895,0.3345518945397681
833,,0.7,0.699999999965,0.6,0.8862417152924942,0.8136639757872538,0.4626318573945521
834,,0.8333333333333334,0.999999999975,0.5306122448979592,0.8845519851147366,0.9142987317481952,0.9299292050698929
835,,0.8888888888888888,0.9166666666361112,0.9807692307692308,0.918297505478856,0.848783244764222,0.5837410430363806
836,,0.25,0.9761904761742064,0.4693877551020408,0.9369064716609794,0.8809557746710205,0.6142266179152449
837,,0.6,0.5833333333041666,0.6444444444444445,0.8688469037095587,0.9459706747771622,0.7413081114695584
838,,1.0,0.91666666664375,0.9736842105263158,0.9275089459744827,0.9304264764688658,0.7403518127648071
839,,1.0,0.7222222221981481,0.7674418604651163,0.9183234807259892,0.9316024285315496,0.9012226612262734
840,,1.0,0.9107142856991072,0.8181818181818182,0.9377230714500842,0.8882619097516891,0.5399863234180766
841,,1.0,0.466666666651111,0.925,0.8134656435993013,0.9276335290962716,0.567002774536189
842,,1.0,0.9761904761742064,0.9230769230769232,0.9299752398988446,0.9877354594482968,0.5017245792054803
843,,1.0,0.9379251700546282,0.8571428571428571,0.7893683877128714,0.8290402550490755,0.6223420969282178
844,,0.625,0.9999999999857144,0.975609756097561,0.9061266816517382,0.8131973803553075,0.5265316704129346
845,,0.6,0.999999999975,0.7076923076923077,0.9510737721111192,0.9143896711271076,0.4572806381497309
846,,0.25,0.6791666666496875,0.7142857142857143,0.8813506372981921,0.9442115922761758,0.6187751593245481
847,,0.8333333333333334,0.9999999999857144,0.8913043478260869,0.8904740329211737,0.9435926768526552,0.3821929763153998
848,,0.6666666666666666,0.99999999998,0.7948717948717948,0.8915539736144583,0.968991404368146,0.5275759934036146
849,,1.0,0.9999999999875,0.8448275862068966,0.9009227881529503,0.9759155746599388,0.5347545065620471
850,,0.8888888888888888,0.8083333333171665,0.6976744186046512,0.9661052789782064,0.8674838909716404,0.7187990470172789
851,,1.0,0.9028571428390856,1.0,0.925578301950111,0.934061324743384,0.5885374326303848
852,,0.8571428571428571,0.8124999999796875,0.5294117647058824,0.946367109084422,0.8966637632990868,0.6962691966259442
853,,1.0,0.37499999998125,0.7142857142857143,0.8559026381853474,0.8638583134228197,0.5798293180829223
854,,1.0,0.8773809523663294,1.0,0.918606085341628,0.8629999984308574,0.6160151576990434
855,,0.4285714285714285,0.4499999999775,0.5789473684210527,0.902225786836851,0.8259719772644778,0.518239373538481
856,,0.7142857142857143,0.8041666666465626,0.9696969696969696,0.922889406437044,0.9492309242976328,0.4739655948525043
857,,0.3333333333333333,0.0,0.5454545454545454,0.8676214250979538,0.8873728251415898,0.3553668947360269
858,,0.125,0.0,0.3555555555555555,0.8930356958053862,0.9656408930148452,0.5270563923057769
859,,0.4,0.0,0.6938775510204082,0.9190251661733828,0.8842554154552311,
860,,1.0,0.9999999999833332,0.8717948717948718,0.9151783192039438,0.9509400753543188,0.6963270473334535
861,,0.8181818181818182,0.9379251700546282,,0.9332212076383524,0.9119046349137764,0.5166386352429214
862,,0.5,0.691666666649375,0.2692307692307692,0.935413723654406,0.8674161199791937,0.3609720749813981
863,,0.8571428571428571,0.9150793650641136,0.903846153846154,0.9099620991113584,0.9556032436910246,0.5343087065960214
864,,0.75,0.999999999975,0.6097560975609756,0.9374121951343164,0.9481733485226792,0.9629244773550076
865,,0.6666666666666666,0.7783333333177667,0.847457627118644,0.880851704435507,0.9355119289736088,0.8089979728378488
866,,0.875,0.99999999998,0.8571428571428571,0.8975319020153307,0.9024414233448452,0.923013112490134
867,,0.375,0.0,0.8571428571428571,0.926611248884145,0.9393736530414718,0.4343555149237389
868,,0.25,0.9761904761742064,0.7230769230769231,0.8453399992064142,0.9237405188069052,0.6717310394055639
869,,0.7777777777777778,0.99999999995,0.8085106382978723,0.9251294935258892,0.8931055876314312,0.7562823733814722
870,,0.2857142857142857,0.9999999999,0.4285714285714285,0.8902207697993946,0.9113590539930204,0.5784873958396791
871,,0.0,0.0,1.0,0.8935989349851905,0.0,0.5601344276238486
872,,0.0,0.0,0.9130434782608696,0.854300842166069,0.0,0.444344441310748
873,,0.625,0.99999999998,1.0,0.8932142570265815,0.9308260564376506,0.443891799550763
874,,0.75,0.9821428571288264,0.6571428571428571,0.943118099863916,0.977361402212261,0.5526809334166832
875,,1.0,0.8333333332916666,0.9814814814814816,0.8796843473163714,0.9618798678449232,
876,,0.5454545454545454,0.8260204081514649,0.3389830508474576,0.7904011356420411,0.9084731341930182,0.4511214106710736
877,,1.0,0.8928571428348213,0.98,0.8400609208560422,0.8763952081597793,
878,,0.8333333333333334,0.6249999999791667,0.8305084745762712,0.873988083380893,0.9704219681469136,0.5082697481179506
879,,0.875,0.8874999999778125,0.7708333333333334,0.9311209696876792,0.9400492037618772,0.7718427424219199
880,,1.0,0.9999999999875,0.8604651162790697,0.9174780992275232,0.908418472314378,0.586512381949738
881,,1.0,0.9999999999833332,,0.9048527096285804,0.9726573705097764,0.5898495410435087
882,,1.0,0.8333333332916666,0.8918918918918919,0.8930437962169204,0.8927069947828509,0.6167035720050498
883,,0.7,0.9999999999875,,0.8540013567587418,0.9082366693056062,0.323256436750661
884,,1.0,0.8773809523663294,0.8108108108108109,0.8395782550952373,0.9875856404458104,0.5149793095365212
885,,0.7272727272727273,0.9999999999875,0.9090909090909092,0.931038924457857,0.913372172393179,0.7015097311144642
886,,1.0,0.9999999999857144,1.0,0.9359103544470982,0.9316477147521915,
887,,0.8888888888888888,0.8303571428363838,0.9565217391304348,0.940805709431662,0.9418184915836352,0.6518680940245822
888,,0.7,0.9428571428382856,0.8085106382978723,0.928047469264224,0.9038952212936668,0.442949367316056
889,,0.6666666666666666,0.999999999975,0.9230769230769232,0.9004746187890172,0.9621832065696092,0.4334519880305876
890,,0.5,0.4777777777618517,0.5277777777777778,0.8178952591530169,0.8251805972400813,0.7993014009951508
891,,0.7142857142857143,0.3333333333,0.9777777777777776,0.8872177256855203,0.8869156950519202,0.3669657217439607
892,,0.5,0.9821428571288264,0.8269230769230769,0.8965688621472159,0.7412796802241601,0.835253326647915
893,,0.5,0.3194444444337962,0.82,0.869892606884197,0.9468625020495884,0.3563620406099381
894,,0.8333333333333334,0.5654761904620536,1.0,0.8366972988795367,0.7901341177078463,0.7482368247198842
895,,0.8571428571428571,0.961734693863812,0.8108108108108109,0.8934400556977715,0.9023745619488308,0.7688145593789883
896,,0.25,0.7861904761747525,0.8837209302325582,0.8760952970511493,0.9002955650622789,0.4690238242627873
897,,0.7,0.9821428571288264,0.8125,0.917770398283578,0.944542974214816,0.4363391512950324
898,,1.0,0.8357142857003571,0.8269230769230769,0.9598707840476636,0.9710340063799312,0.6530111742727854
899,,0.3,0.7545918367239141,0.6666666666666666,0.842768439846913,0.9056475426853068,0.8080372427050913
900,,0.8333333333333334,0.8260204081514649,0.92,0.8579873534973752,0.9640098981190922,0.67928557076871
901,,0.6666666666666666,0.9999999999833332,0.75,0.9245684883869028,0.924826553934406,0.6282009456261375
902,,1.0,0.9999999999875,0.8775510204081632,0.9231290392516596,0.948991162237847,0.9013704951070324
903,,0.7777777777777778,0.5694444444254629,0.6981132075471698,0.9058429638797127,0.914132177735028,0.799990152734634
904,,1.0,0.8055555555287036,0.935483870967742,0.8772701547803896,0.897745910908216,0.6151508720284308
905,,0.9,0.9761904761742064,0.9743589743589745,0.9058061879810227,0.8930663084484319,0.9121658327095414
906,,0.625,0.9249999999815,0.6,0.8756885150053677,0.9101793716476076,0.8353604849157255
907,,0.8571428571428571,0.9999999999875,1.0,0.9091354656627793,0.892852091501504,0.706007270671014
908,,1.0,0.9999999999875,0.8571428571428571,0.9149712836686248,0.961537713518135,0.4321326514256308
909,,1.0,0.6333333333122222,0.9111111111111112,0.9542464315569638,0.8943753350774442,0.9648773973629252
910,,0.6,0.7749999999806251,1.0,0.911140723427436,0.9462539671070944,0.712160180856859
911,,0.1111111111111111,0.999999999975,0.6785714285714286,0.868195176340331,0.9604263020248028,
912,,0.8,0.9761904761742064,0.6382978723404256,0.8677075728229569,0.931355583214846,0.7769268932057392
913,,0.4,0.9999999999875,0.8958333333333334,0.9199436728875882,0.9634465465818368,0.7009161507800367
914,,0.8571428571428571,0.9999999999875,1.0,0.8727426536692974,0.7818610256206203,0.7484886937203546
915,,1.0,0.49999999995,0.9607843137254902,0.8822331819300823,0.9728579676973818,0.6634154383396634
916,,1.0,0.9999999999,0.5882352941176471,0.9533962136105804,0.9016793726057276,0.8544204819740737
917,,1.0,0.9999999999857144,0.9076923076923076,0.8389985503732604,0.9089532423676626,0.7044304886571449
918,,0.7777777777777778,0.9999999999,0.6129032258064516,0.8843667621947711,0.9807286134163552,0.775886211096638
919,,1.0,0.999999999975,0.851063829787234,0.9151548430049,0.8950546174289262,0.5391335383374319
920,,0.4545454545454545,0.0,0.8888888888888888,0.8545896874006009,0.9340055564517497,0.7192653993782401
921,,0.5714285714285714,0.0,0.8333333333333334,0.9363092238177224,0.965053468040935,0.368005877383002
922,,0.5,0.49999999995,0.9056603773584906,0.9190970780177892,0.9657146310596292,
923,,0.2727272727272727,0.26785714284375,0.813953488372093,0.917175016436671,0.9027468455243522,0.6518289653767734
924,,0.625,0.624999999984375,1.0,0.9037792867178376,0.9594906701574376,0.4812639706156296
925,,0.0,0.6999999999766667,0.8275862068965517,0.8636803977992351,0.9304073625166036,0.4578555833207765
926,,0.25,0.99999999995,0.4736842105263157,0.8280324557462684,0.8097639322465323,0.4212938282222814
927,,0.0,0.0,0.9230769230769232,0.815182671222539,0.0,0.2037956678056347
928,,0.0,0.0,0.7073170731707317,0.8598350508586654,0.9415992892258508,0.7419857897416933
929,,0.8181818181818182,0.7222222221981481,0.9090909090909092,0.8535825333243081,0.8182743318496596,0.5832586470297072
930,,0.7777777777777778,0.9761904761742064,0.875,0.9156183094265622,0.9178817383512488,0.7539045773566406
931,,0.6363636363636364,0.8178571428435119,0.8823529411764706,0.9481124423320612,0.9051413816212378,
932,,1.0,0.759523809508619,0.7631578947368421,0.9303448714591912,0.8965097773768927,0.8754433607219405
933,,1.0,0.6926190476051952,1.0,0.9223085812843104,0.9183404098677054,0.7644754504058233
934,,1.0,0.99999999995,0.85,0.9128945098704532,0.9174863815573155,0.5678462689770472
935,,0.0,0.0,0.935483870967742,0.9162259649171944,0.0,0.4598257219985293
936,,0.8888888888888888,0.9999999999875,0.8888888888888888,0.9303062734045632,0.9625887757903436,0.9739558786959684
937,,0.1111111111111111,0.9999999999,0.9787234042553192,0.9103888110945524,0.985831333062165,0.5152684356503505
938,,1.0,0.9999999999857144,0.8936170212765957,0.9475801411833904,0.9981643714273156,0.6849469833477957
939,,0.2857142857142857,0.0,0.5454545454545454,0.9039105349945624,0.9435770191123392,0.7730364572780524
940,,0.6666666666666666,0.8041666666465626,1.0,0.9293816533593068,0.9181094142048654,0.7484744455978912
941,,0.1666666666666666,0.7470238095051339,0.8571428571428571,0.8419200411219552,0.9006559253545282,0.4804800102804888
942,,0.0,0.3206349206242327,,0.9099296853085564,0.9414787339763638,
943,,1.0,0.8551587301444774,1.0,0.8490266981915255,0.7712810078686001,0.7388524192287325
944,,1.0,0.699999999965,1.0,0.904566185506238,0.9026274697935022,0.8647554077626981
945,,1.0,0.99999999995,0.78,0.8932577970021722,0.943145917519275,0.749288475224569
946,,0.8571428571428571,0.9999999999,0.7837837837837838,0.8989648953089793,0.9445177422939118,0.8934159226224255
947,,0.7142857142857143,0.8972222222072684,0.4814814814814814,0.8811359323958083,0.9353254303225524,0.4732960312917231
948,,0.3333333333333333,0.8849999999823,0.5660377358490566,0.8818019875535115,0.9329259945263548,0.5167467931846741
949,,0.8571428571428571,0.9999999999,0.9375,0.893062856935775,0.9324371248417954,0.5390551879181542
950,,0.875,0.8055555555287036,0.6428571428571429,0.9011061885450172,0.922390293623856,0.8834398124423768
951,,1.0,0.9150793650641136,0.9245283018867924,0.9572374451295156,0.9706953489721348,0.4653367585426529
952,,0.5555555555555556,0.49999999995,,0.8630553424234957,0.8566694814513781,
953,,1.0,0.7470238095051339,0.8297872340425532,0.8871016405612169,0.9110978386076724,0.8336175154034621
954,,0.8333333333333334,0.4499999999775,0.7777777777777778,0.8998206556662179,0.9121936188626169,0.9154313543927448
955,,0.875,0.8874999999778125,,0.9150538252515196,0.8915433738441915,
956,,0.8888888888888888,0.9999999999,0.56,0.930829334162834,0.9729431463534106,0.8016728507820877
957,,1.0,0.99999999998,0.8421052631578947,0.9181059659078564,0.8738058045198217,0.8912911973593171
958,,1.0,0.8773809523663294,0.9736842105263158,0.919194506327902,0.9777454025971162,
959,,0.9333333333333332,0.99999999995,0.7142857142857143,0.9001950960113436,0.9003778078421579,0.6807449765344815
960,,0.8571428571428571,0.7928571428373214,0.7818181818181819,0.9351537354046744,0.8518353573591814,0.7942279942907289
961,,0.0,0.0,0.9206349206349206,0.877603089215915,0.0,0.5527341056373121
962,,1.0,0.8134920634785052,1.0,0.939581038740698,0.9423104130454152,0.4735316233215381
963,,0.9,0.4999999999875,1.0,0.9308516372350216,0.93310095344208,0.7845997017615856
964,,0.2727272727272727,0.8766666666491333,0.9148936170212766,0.863731872326394,0.955609180955979,0.584785427097992
965,,1.0,0.7545918367239141,0.7346938775510204,0.8795623927671528,0.9547422847390892,0.5242384242787448
966,,1.0,0.9666666666473333,1.0,0.9433787695952284,0.909674279403768,0.6209798275339422
967,,0.8571428571428571,0.99999999995,0.8518518518518519,0.8772416911411008,0.918791823824692,0.707682515808531
968,,1.0,0.9999999999,1.0,0.9361416660900248,0.9348928300505056,0.9064492096259544
969,,1.0,0.9166666666361112,1.0,0.9066025611291948,0.9736147020447524,0.5621769560717724
970,,1.0,0.8736394557698323,0.9622641509433962,0.7657627254019319,0.985880644551762,0.510190681350483
971,,1.0,0.8260204081514649,0.8653846153846154,0.8689409801073331,0.8990519278697713,0.5311887333989262
972,,0.4,0.5535714285529761,,0.9205800407652848,0.9615497934651706,0.4125774426237537
973,,0.8333333333333334,0.9999999999875,1.0,0.9159341449520968,0.923288927943851,0.6515187475056299
974,,0.5555555555555556,0.7499999999625,0.4081632653061224,0.8931648083789696,0.8971253028052389,0.8308861388036033
975,,0.7777777777777778,0.9999999999875,0.7169811320754716,0.8976445005543144,0.8883782948340513,0.5744111251385786
976,,0.8571428571428571,0.4303571428463839,0.9772727272727272,0.899344179194243,0.9314242247674148,0.9171437371062532
977,,0.2857142857142857,0.499999999975,0.6,0.9032760322293604,0.931779576800196,0.6984217477833674
978,,0.7142857142857143,0.7095238095060713,0.7333333333333333,0.9174533894854966,0.9165205229678228,0.6460300140380408
979,,1.0,0.9999999999875,0.9056603773584906,0.923400895127752,0.9672587111967472,0.784904277835992
980,,0.5,0.9821428571288264,,0.9007403559551576,0.9878047944315476,
981,,1.0,0.99999999995,1.0,0.9432145497840716,0.9328542888287608,0.8939669027521403
982,,0.8888888888888888,0.9999999999,0.7741935483870968,0.8868591921752105,0.923357555033032,0.5528836292126338
983,,0.75,0.9999999999875,0.9642857142857144,0.8718327465994744,0.8527256696586516,0.6979581866498685
984,,1.0,0.7099999999858001,1.0,0.8858438286425367,0.9453222534664172,0.9436831793828564
985,,0.8888888888888888,0.961734693863812,1.0,0.8998703213611666,0.8889319359043085,0.558300913673625
986,,0.3333333333333333,0.94999999997625,0.9375,0.8641723425409218,0.8934994581335518,0.846477868243926
987,,0.8888888888888888,0.6845238095066964,0.84375,0.8290300594159132,0.8654809576054717,0.6498804656736504
988,,0.8,0.3373015872903439,0.7333333333333333,0.7753387987859928,0.8816253812576571,0.5688346996964984
989,,0.6666666666666666,0.7999999999866666,0.9166666666666666,0.8735003831687548,0.674373724985836,0.6402500957921888
990,,1.0,0.9305555555400462,0.7647058823529411,0.9141229234315736,0.8375379598593709,0.9403951376375544
991,,0.1111111111111111,0.0,0.5370370370370371,0.9178827044663672,0.9444452891585108,0.9029400638716936
992,,0.5,0.8041666666465626,,0.858379630515273,0.9000389305051026,0.4824520504859612
993,,1.0,0.99999999995,0.8870967741935484,0.9427782014422552,0.9546284487310036,0.8391428262226328
994,,1.0,0.699999999965,0.9767441860465116,0.9160251352190328,0.9509355277012558,0.7290062838047582
995,,1.0,0.3333333333,0.8214285714285714,0.9080707326035098,0.9614695523649311,
996,,0.1666666666666666,0.7892857142699286,0.8035714285714286,0.8828574090184858,0.97164326555981,0.3500246970822076
997,,0.9090909090909092,0.3313492063381614,0.9444444444444444,0.8812332981087564,0.9647696073273302,0.6614847951154244
998,,1.0,0.9999999999857144,0.9565217391304348,0.9253497180547892,0.9343200857389444,0.5855040961803639
999,,1.0,0.3313492063381614,0.9565217391304348,0.9194900795466744,0.9543172730484192,0.5215391865533353
1000,,0.4,0.9999999999875,0.7142857142857143,0.9400828602057696,0.9056007593610262,0.6773284073591348
1001,,1.0,0.8874999999778125,1.0,0.93991516440636,0.9442682485286892,0.8119018680246668
1002,,1.0,0.19999999998,0.8709677419354839,0.8708822600790348,0.968931171077243,0.5015043488035424
1003,,1.0,0.9999999999875,,0.8614114336138862,0.9057983536012882,0.4695901465390648
1004,,1.0,0.7555555555303703,0.8913043478260869,0.914748939263276,0.8864013815010986,0.7631699934365087
1005,,0.7,0.9999999999833332,0.7441860465116279,0.9325394914922464,0.9094304226781944,0.8244810267192155
1006,,1.0,0.8333333332916666,0.7586206896551724,0.959980738384124,0.8719660014646461,0.6685666131674596
1007,,1.0,0.8349999999833,0.9491525423728814,0.9406594600438972,0.9415896347470448,0.9851648650109744
1008,,1.0,0.6678571428404465,1.0,0.9505369492500316,0.7677366465490373,0.987634237312508
1009,,1.0,0.7545918367239141,0.9534883720930232,0.8964121360898694,0.9775492657528224,0.8549441555177945
1010,,1.0,0.5595238095098214,0.8717948717948718,0.922966301763906,0.948145386174132,0.6369915754409765
1011,,0.625,0.7678571428379464,0.9761904761904762,0.7778115026816084,0.8022016159516069,0.4444528756704021
1012,,0.9090909090909092,0.8333333333055556,0.9555555555555556,0.9354564195669162,0.8425766799078586,0.7655096745119822
1013,,0.25,0.6666666666333333,0.9655172413793104,0.9126586635813244,0.9351806371388728,0.6936819072746415
1014,,0.8,0.9999999999,0.9032258064516128,0.9337787053603782,0.8648972102576097,0.8456895742992783
1015,,1.0,0.5694444444254629,0.951219512195122,0.9410994730366138,0.8590492786027014,0.8722611696290166
1016,,0.5,0.6968253968137831,0.9347826086956522,0.8957710732814604,0.869996058199665,0.4298251212615416
1017,,1.0,0.99999999995,0.8571428571428571,0.9414217897991904,0.95255457430417,0.8649850770794272
1018,,0.7777777777777778,0.9093537414836076,0.88,0.903595054128802,0.93659498175712,0.5071487635322006
1019,,1.0,0.9999999999875,0.4150943396226415,0.9007908120666164,0.9479286522883688,0.4751977030166541
1020,,1.0,0.91666666664375,0.8,0.8525303005872127,0.96813452941795,0.5881325751468032
1021,,0.4,0.99999999995,0.6875,0.9211765280161164,0.944618614832072,0.5030214047313017
1022,,0.7777777777777778,0.8773809523663294,1.0,0.8908609945480248,0.9179027798710552,0.6587617602649132
1023,,0.5,0.4111111110974074,0.9285714285714286,0.8824077011602329,0.957239281945927,0.5606019252900583
1024,,1.0,0.3333333333,0.8653846153846154,0.8688132033745101,0.9003466622989366,0.5825879162282429
1025,,1.0,0.8095238094968253,0.7192982456140351,0.9091736895454752,0.9480564636327342,
1026,,0.8571428571428571,0.9999999999857144,0.9714285714285714,0.924123803222222,0.967323794672663,
1027,,1.0,0.3095238095083333,1.0,0.8765372480112693,0.9386793631330363,0.9274676453361506
1028,,0.6,0.7916666666402777,,0.8627515928406837,0.8397758208995766,0.3406878982101709
1029,,1.0,0.9484126983968916,0.9056603773584906,0.9019664085137432,0.9449426550157805,0.5379916021284358
1030,,1.0,0.9999999999875,0.926829268292683,0.9399732782909728,0.9044322214905076,0.5162433195727432
1031,,0.8571428571428571,0.9999999999875,0.6212121212121212,0.9314382000963968,0.9284978429901694,0.615512611248589
1032,,0.8333333333333334,0.999999999975,0.8636363636363636,0.9199991238805632,0.9474697769423984,0.7881393158538619
1033,,1.0,0.9821428571288264,0.7954545454545454,0.9228844571134608,0.8708727741453556,0.4650961142783652
1034,,0.3333333333333333,0.99999999995,0.4615384615384615,0.9388770908602222,0.983216055170092,0.4111898609503496
1035,,0.8888888888888888,0.6678571428404465,0.5555555555555556,0.8830638853233276,0.9004312266040482,0.7275227280875887
1036,,1.0,0.961734693863812,0.5909090909090909,0.8966955139011055,0.9067216168454126,0.3950599544246435
1037,,0.75,0.9999999999875,0.8382352941176471,0.9255433785824274,0.9580479060434316,0.8115745238908898
1038,,1.0,0.9484126983968916,0.8529411764705882,0.9139301519150772,0.8655985490249117,0.895149204645436
1039,,0.875,0.8736394557698323,0.66,0.8962133107534932,0.906761193521882,0.8669104705455162
1040,,0.9090909090909092,0.9583333333173611,0.8095238095238095,0.9054283103385758,0.9654586829090056,0.6684623407425386
1041,,1.0,0.9150793650641136,0.9074074074074074,0.8766969026146281,0.949993897463544,0.773228279707711
1042,,1.0,0.999999999975,0.9615384615384616,0.8984312952926489,0.9616062694249587,0.7651483643637028
1043,,1.0,0.99999999995,0.9705882352941176,0.7632229712210954,0.9423071775114396,0.4486182428052738
1044,,1.0,0.9093537414836076,0.8076923076923077,0.8898984361587606,0.9479367915830637,0.698084365137251
1045,,1.0,0.9999999999875,1.0,0.9173850774198716,0.81969036901102,0.5131300531387517
1046,,0.6666666666666666,0.4499999999775,0.9787234042553192,0.9019958211425424,0.8642681185709495,0.746551586864583
1047,,0.8333333333333334,0.9999999999875,0.9411764705882352,0.917395473139452,0.9117659481183512,0.679348868284863
1048,,1.0,0.6416666666538333,1.0,0.92212659286051,0.9646676457733584,0.5249241715796135
1049,,0.875,0.999999999975,1.0,0.960254333526948,0.9623336551368348,0.6079881116836239
1050,,1.0,0.7916666666402777,0.8636363636363636,0.900219940128135,0.8994843235407742,0.8799845624968226
1051,,1.0,0.7749999999806251,0.875,0.9269606056767716,0.8224490482453738,0.9817401514191928
1052,,0.9,0.99999999995,1.0,0.8987039613922387,0.9620369882036248,0.7121759903480598
1053,,0.5555555555555556,0.99999999995,0.8,0.9298694423969832,0.902922226384396,0.5574673605992457
1054,,0.7142857142857143,0.4166666666458333,0.813953488372093,0.8546326833584696,0.960998241591295,0.5350867422681889
1055,,1.0,0.9999999999857144,0.8666666666666667,0.8754306949290791,0.9243381319786688,0.6506758555504517
1056,,1.0,0.9999999999833332,0.8431372549019608,0.9440780422997568,0.890434571936101,0.8100935846490134
1057,,0.625,0.6666666666444444,0.6071428571428571,0.8699517747348986,0.9485374307476984,0.4258212770170579
1058,,0.75,0.6999999999766667,0.875,0.9369590951410468,0.9188904754619786,0.596308739302503
1059,,1.0,0.9999999999875,0.9516129032258064,0.9112495129705482,0.9454247474667083,0.8141760146062735
1060,,0.3333333333333333,0.7099999999858001,0.717391304347826,0.8777049597889218,0.9195192092330368,0.3103353308563213
1061,,0.5,0.0,0.8823529411764706,0.8774563185454065,0.9697296618893112,0.8121060151202226
1062,,0.25,0.9999999999666668,0.84,0.9349691493251304,0.9448542308071796,0.8368350708364372
1063,,0.5714285714285714,0.62499999996875,0.9019607843137256,0.8203964627820877,0.9719298578788828,0.6990015547199122
1064,,0.4444444444444444,0.0,1.0,0.8424638315192405,0.9921017636265844,0.4079843789324417
1065,,1.0,0.9999999999875,0.7727272727272727,0.8980310447810618,0.9479731988251592,0.5358285159122467
1066,,0.0,0.2916666666520833,0.75,0.8508894500475903,0.8481954943529496,0.3866354059901584
1067,,0.7142857142857143,0.7116666666524333,0.7636363636363637,0.8594661587989879,0.945944445952154,0.474866539699747
1068,,0.8461538461538461,0.3333333333,1.0,0.9054124265866146,0.9498338059853134,0.6443858935318996
1069,,1.0,0.874999999978125,0.8297872340425532,0.904088446037608,0.9313445860550784,0.6979322238689526
1070,,0.3,0.9666666666473333,1.0,0.9175666539494888,0.929962157824365,0.8856416634873723
1071,,1.0,0.8928571428348213,0.9333333333333332,0.9011344270167644,0.8793622936528118,0.6538550353256196
1072,,1.0,0.7545918367239141,0.8113207547169812,0.8285124938748307,0.959971202223356,0.7334439129423919
1073,,0.625,0.9999999999,0.8269230769230769,0.8937740828418124,0.8618256909339856,0.5722807300127787
1074,,1.0,0.788492063478922,1.0,0.8119990300940771,0.9034398780755843,0.6005901189693025
1075,,0.6363636363636364,0.9107142856991072,0.72,0.9035197299903098,0.9014388059322692,0.7615942182118632
